A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,S_INTLANGUAGE: Language in which interview was conducted,Q260: Sex,Q262: Age,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q279: Employment status,Q287: Social class (subjective),Q289: Religious denominations - major groups,Counts
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Lower,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Student,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Student,Upper middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Unemployed,Lower middle class,Hindu,2
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Hindi,Single,Middle,Student,Upper middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,16,16-24,Other,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,17,16-24,Other,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,22,16-24,Bengali; Bangla,Married,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,22,16-24,Other,Single,Higher,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,23,16-24,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,23,16-24,Bengali; Bangla,Single,Higher,Student,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,23,16-24,Bengali; Bangla,Single,Lower,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,24,16-24,Bengali; Bangla,Single,Higher,Unemployed,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,24,16-24,Other,Single,Higher,Student,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,25,25-34,Bengali; Bangla,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,25,25-34,Other,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,25,25-34,Other,Married,Middle,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,26,25-34,Bengali; Bangla,Married,Middle,Unemployed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,27,25-34,Other,Married,Higher,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,27,25-34,Other,Married,Middle,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,28,25-34,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,29,25-34,Bengali; Bangla,Married,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,32,25-34,Bengali; Bangla,Married,Lower,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,33,25-34,Bengali; Bangla,Married,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,33,25-34,Other,Married,Middle,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,33,25-34,Other,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,35,35-44,Bengali; Bangla,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,35,35-44,Other,Married,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,36,35-44,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,36,35-44,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,36,35-44,Bengali; Bangla,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,37,35-44,Other,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,39,35-44,Other,Married,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,40,35-44,Bengali; Bangla,Married,Higher,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,40,35-44,Hindi,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,42,35-44,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,42,35-44,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,43,35-44,Bengali; Bangla,Married,Lower,Part time (less than 30 hours a week),Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,43,35-44,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,44,35-44,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,44,35-44,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,45,45-54,Bengali; Bangla,Married,Lower,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,45,45-54,Other,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,46,45-54,Bengali; Bangla,Married,Lower,Full time (30 hours a week or more),Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,46,45-54,Bengali; Bangla,Widowed,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,47,45-54,Other,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,47,45-54,Other,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,48,45-54,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,48,45-54,Other,Married,Middle,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,49,45-54,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,49,45-54,Other,Married,Lower,Homemaker not otherwise employed,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,49,45-54,Other,Married,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,50,45-54,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,50,45-54,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,52,45-54,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,53,45-54,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,54,45-54,Bengali; Bangla,Married,Higher,Part time (less than 30 hours a week),Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,54,45-54,Bengali; Bangla,Widowed,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,55,55-64,Bengali; Bangla,Married,Middle,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,56,55-64,Other,Married,Lower,Homemaker not otherwise employed,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,56,55-64,Other,Married,Lower,Homemaker not otherwise employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,57,55-64,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,58,55-64,Bengali; Bangla,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,59,55-64,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,60,55-64,Bengali; Bangla,Married,Lower,Don't know,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,64,55-64,Other,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,65,65 and more years,Hindi,Widowed,Lower,Homemaker not otherwise employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,70,65 and more years,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,70,65 and more years,Bengali; Bangla,Widowed,Lower,Unemployed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,76,65 and more years,Other,Widowed,Lower,Homemaker not otherwise employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Female,85,65 and more years,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,16,16-24,Bengali; Bangla,Single,Lower,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,16,16-24,Bengali; Bangla,Single,Middle,Student,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,16,16-24,Bengali; Bangla,Single,Middle,Student,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,16,16-24,Bengali; Bangla,Single,Middle,Student,Lower middle class,Hindu,2
2023,India,IN-WB West Bengal,Rural,Hindi,Male,16,16-24,Other,Single,Middle,Student,Lower middle class,Hindu,2
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Bengali; Bangla,Single,Lower,Student,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Bengali; Bangla,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Part time (less than 30 hours a week),Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Student,Lower class,Hindu,2
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Student,Lower middle class,Hindu,5
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Student,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,17,16-24,Other,Single,Middle,Student,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,18,16-24,Other,Single,Lower,Part time (less than 30 hours a week),Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,19,16-24,Bengali; Bangla,Single,Middle,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,19,16-24,Bengali; Bangla,Single,Middle,Student,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,20,16-24,Other,Single,Middle,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,22,16-24,Bengali; Bangla,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,22,16-24,Bengali; Bangla,Single,Middle,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,22,16-24,Other,Single,Higher,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,22,16-24,Other,Single,Higher,Student,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,23,16-24,Bengali; Bangla,Single,Middle,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,24,16-24,Bengali; Bangla,Married,Lower,Other,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,25,25-34,Bengali; Bangla,Single,Lower,Full time (30 hours a week or more),Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,25,25-34,Other,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,27,25-34,Bengali; Bangla,Single,Higher,Full time (30 hours a week or more),Upper class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,27,25-34,Other,Single,Higher,Student,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,28,25-34,Bengali; Bangla,Married,Lower,Unemployed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,28,25-34,Bengali; Bangla,Married,Middle,Other,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,28,25-34,Bengali; Bangla,Single,Lower,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,28,25-34,Bengali; Bangla,Single,Middle,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,28,25-34,Other,Married,Middle,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,29,25-34,Bengali; Bangla,Married,Higher,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,30,25-34,Other,Married,Higher,Self employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,31,25-34,Bengali; Bangla,Married,Lower,Self employed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,31,25-34,Bengali; Bangla,Married,Middle,Self employed,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,33,25-34,Other,Married,Middle,Self employed,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,34,25-34,Bengali; Bangla,Married,Middle,Self employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,36,35-44,Other,Married,Middle,Self employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,40,35-44,Bengali; Bangla,Married,Middle,Full time (30 hours a week or more),Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,40,35-44,Bengali; Bangla,Married,Middle,Other,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,40,35-44,Other,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,41,35-44,Bengali; Bangla,Married,Lower,Full time (30 hours a week or more),Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,43,35-44,Other,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,45,45-54,Bengali; Bangla,Married,Higher,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,46,45-54,Other,Married,Lower,Other,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,47,45-54,Bengali; Bangla,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,47,45-54,Other,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Lower,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Lower,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Middle,Full time (30 hours a week or more),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Middle,Part time (less than 30 hours a week),Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,48,45-54,Bengali; Bangla,Married,Middle,Retired/pensioned,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,49,45-54,Other,Married,Lower,Self employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,50,45-54,Bengali; Bangla,Married,Lower,Other,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,53,45-54,Other,Married,Higher,Full time (30 hours a week or more),Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,56,55-64,Bengali; Bangla,Married,Lower,Self employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,57,55-64,Other,Married,Lower,Self employed,Working class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,58,55-64,Other,Married,Lower,Self employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,59,55-64,Bengali; Bangla,Married,Middle,Retired/pensioned,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,59,55-64,Other,Married,Lower,Unemployed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,60,55-64,Bengali; Bangla,Married,Middle,Self employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,60,55-64,Other,Living together as married,Lower,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,60,55-64,Other,Married,Lower,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,66,65 and more years,Bengali; Bangla,Married,Higher,Retired/pensioned,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,66,65 and more years,Other,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,67,65 and more years,Other,Married,Lower,Self employed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,68,65 and more years,Bengali; Bangla,Married,Middle,Retired/pensioned,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,68,65 and more years,Other,Married,Lower,Self employed,Lower middle class,Muslim,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,68,65 and more years,Other,Married,Lower,Unemployed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,69,65 and more years,Bengali; Bangla,Married,Higher,Part time (less than 30 hours a week),Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,69,65 and more years,Other,Widowed,Lower,Unemployed,Lower class,Hindu,1
2023,India,IN-WB West Bengal,Rural,Hindi,Male,76,65 and more years,Bengali; Bangla,Widowed,Lower,Self employed,Lower class,Muslim,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,16,16-24,Bengali; Bangla,Single,Middle,Unemployed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,16,16-24,Other,Single,Middle,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,17,16-24,Bengali; Bangla,Single,Higher,Homemaker not otherwise employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,17,16-24,Bengali; Bangla,Single,Middle,Student,Upper middle class,Muslim,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,17,16-24,Other,Single,Middle,Student,Upper class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,23,16-24,Bengali; Bangla,Single,Higher,Self employed,Upper middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,25,25-34,Bengali; Bangla,Married,Higher,Don't know,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,25,25-34,Bengali; Bangla,Single,Higher,Unemployed,Working class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,27,25-34,Bengali; Bangla,Married,Middle,Homemaker not otherwise employed,Lower middle class,Hindu,1
2023,India,IN-WB West Bengal,Urban,Hindi,Female,28,25-34,Bengali; Bangla,Married,Higher,Homemaker not otherwise employed,Lower middle class,Hindu,1
